,region,week_last_day,epidemiological_week,total_inhabitants,last_available_confirmed,last_available_deaths,new_week_cases,new_week_deaths,prevalence,mortality,lethality,incidence_cases,incidence_deaths,cases_growth_factor,deaths_growth_factor,new_week_cases_mm,new_week_deaths_mm,incidence_cases_mm,incidence_deaths_mm
131,Nordeste,12/12/2020,50,57374243.051191874,1742409,45697,68367,707,3036.9184974612117,79.6472381504486,2.6226333771232815,119.1597420100164,1.2322602659335877,1.3386919913843744,1.1421647819063006,56382,635,98.27057753022284,1.1073493950350863
132,Nordeste,19/12/2020,51,57374243.051191874,1807618,46504,65209,807,3150.574027420566,81.05379265484521,2.572667455181349,113.65552995935407,1.406554504396613,0.9538081238024193,1.1414427157001414,61548,711,107.27577985081247,1.2392320354721087
133,Nordeste,26/12/2020,52,57374243.051191874,1854686,47218,47068,714,3232.6108395803426,82.29825351747121,2.545875690008983,82.03681215977667,1.2444608626259996,0.7218022052170713,0.8847583643122676,60214,742,104.9506947097157,1.2944252109854
134,Nordeste,02/01/2021,53,57374243.051191874,1905880,47946,51194,728,3321.839032019104,83.56711557348204,2.515688290973199,89.2281924387611,1.268862056010823,1.0876604062207869,1.0196078431372548,54490,749,94.97351151929728,1.306625807677812
135,Centro-Oeste,09/01/2021,1,16504302.998604896,908034,18528,29022,544,5501.80156094296,112.26163262735886,2.0404522297623218,175.84505084797112,3.2961101116841114,0.0,0.0,29022,544,175.84505084797112,3.2961101116841114
136,Centro-Oeste,07/03/2020,10,16504302.998604896,1,0,1,0,0.006059025940595793,0.0,0.0,0.006059025940595793,0.0,3.445661911653229e-05,0.0,1,0,0.006059025940595793,0.0
137,Centro-Oeste,14/03/2020,11,16504302.998604896,14,0,13,0,0.0848263631683411,0.0,0.0,0.07876733722774532,0.0,13.0,0.0,9678,181,58.643292403713154,1.0987033705613705
138,Centro-Oeste,21/03/2020,12,16504302.998604896,144,0,130,0,0.8724997354457943,0.0,0.0,0.7876733722774532,0.0,10.0,0.0,48,0,0.2908332451485981,0.0
139,Centro-Oeste,28/03/2020,13,16504302.998604896,358,1,214,1,2.169131286733294,0.006059025940595793,0.27932960893854747,1.2966315512874997,0.006059025940595793,1.646153846153846,0.0,119,0,0.7210240869308994,0.002019675313531931
140,Centro-Oeste,04/04/2020,14,16504302.998604896,681,11,323,10,4.126196665545735,0.06664928534655373,1.6152716593245229,1.9570653788124412,0.060590259405957934,1.5093457943925233,10.0,222,3,1.347123434125798,0.022216428448851244
141,Centro-Oeste,11/04/2020,15,16504302.998604896,1022,29,341,18,6.192324511288901,0.175711752277278,2.8375733855185907,2.0661278457431655,0.10906246693072429,1.0557275541795665,1.8,292,9,1.7732749252810356,0.058570584092426
142,Centro-Oeste,18/04/2020,16,16504302.998604896,1506,52,484,23,9.124893066537265,0.31506934891098126,3.4528552456839305,2.932568555248364,0.13935759663370326,1.4193548387096775,1.2777777777777777,382,17,2.318587259934657,0.10300344099012848
143,Centro-Oeste,25/04/2020,17,16504302.998604896,1989,68,483,16,12.051402595845033,0.4120137639605139,3.418803418803419,2.926509529307768,0.09694441504953269,0.9979338842975206,0.6956521739130435,436,19,2.6417353100997656,0.11512149287132008
144,Centro-Oeste,02/05/2020,18,16504302.998604896,3029,83,1040,15,18.35278957406466,0.5028991530694509,2.7401782766589635,6.301386978219625,0.0908853891089369,2.153209109730849,0.9375,669,18,4.053488354258586,0.10906246693072429
145,Centro-Oeste,09/05/2020,19,16504302.998604896,4493,113,1464,30,27.2232035510969,0.6846699312873247,2.5150233696861783,8.870413977032241,0.1817707782178738,1.4076923076923078,2.0,995,20,6.032770161519878,0.1232001941254478
146,Centro-Oeste,16/05/2020,20,16504302.998604896,7157,167,2664,54,43.36444865684409,1.0118573320794975,2.3333799077825903,16.141245105747192,0.32718740079217284,1.819672131147541,1.8,1722,33,10.43768202033302,0.19994785603966117
147,Centro-Oeste,23/05/2020,21,16504302.998604896,10904,244,3747,77,66.06761885625653,1.4784023295053736,2.2377109317681585,22.703170199412437,0.4665449974258761,1.4065315315315314,1.4259259259259258,2625,53,15.904943094063958,0.32516772547864087
148,Centro-Oeste,30/05/2020,22,16504302.998604896,16985,364,6081,120,102.91255560101955,2.205485442376869,2.143067412422726,36.84493674476302,0.7270831128714952,1.622898318654924,1.5584415584415585,4164,83,25.22978401664088,0.5069385036965147
149,Centro-Oeste,06/06/2020,23,16504302.998604896,27661,502,10676,138,167.59871654282023,3.041631022179088,1.8148295434004555,64.6861609418007,0.8361455798022195,1.7556322973195198,1.15,6834,111,41.41142262865872,0.676591230033197
150,Centro-Oeste,13/06/2020,24,16504302.998604896,39072,734,11411,232,236.73826155095884,4.447325040397312,1.8785831285831285,69.1395450081386,1.405694018218224,1.0688460097414763,1.681159420289855,9389,163,56.89021423156743,0.9896409036306463
151,Centro-Oeste,20/06/2020,25,16504302.998604896,62187,1086,23115,352,376.7926461678306,6.580102171487032,1.7463456992619037,140.05438461687177,2.1327771310897194,2.0256769783542197,1.5172413793103448,15067,240,91.29336352227035,1.4582055763700543
152,Centro-Oeste,27/06/2020,26,16504302.998604896,86286,1576,24099,490,522.8091123102487,9.549024882378971,1.82648401826484,146.016466142418,2.9689227108919387,1.0425697598961714,1.3920454545454546,19541,358,118.40346525580946,2.1691312867332937
153,Centro-Oeste,04/07/2020,27,16504302.998604896,114708,2195,28422,619,695.0187475938623,13.299561939607766,1.9135544164312863,172.20963528361364,3.750537057228796,1.1793850367235155,1.263265306122449,25212,487,152.76016201430113,2.950745633070151
154,Centro-Oeste,11/07/2020,28,16504302.998604896,146402,2926,31694,731,887.0535157551053,17.72870990218329,1.9986065764128906,192.03476816124308,4.429147962575525,1.1151220885229751,1.1809369951534734,28071,613,170.0869565290916,3.716202576898753
155,Centro-Oeste,18/07/2020,29,16504302.998604896,171100,3695,24698,769,1036.6993384359403,22.388100850501456,2.159555815312683,149.6458226808349,4.6593909483181655,0.7792642140468228,1.051983584131327,28271,706,171.29674204189723,4.279691989374162
156,Centro-Oeste,25/07/2020,30,16504302.998604896,214521,4540,43421,845,1299.7883038025502,27.5079777703049,2.116342922138159,263.08896536660995,5.1198769198034455,1.7580775771317516,1.0988296488946685,33271,781,201.58985206956265,4.736138610232378
157,Centro-Oeste,01/08/2020,31,16504302.998604896,256896,5461,42375,921,1556.5395280352968,33.08834066159363,2.1257629546586947,256.7512242327467,5.5803628912887255,0.975910273830635,1.0899408284023668,36831,845,223.16200409339717,5.1198769198034455
158,Centro-Oeste,08/08/2020,32,16504302.998604896,301467,6363,44571,902,1826.596373233592,38.55358206001103,2.1106787807620737,270.0568451982951,5.4652413984174055,1.0518230088495575,0.9793702497285559,43455,889,263.29901159921724,5.388493736503192
159,Centro-Oeste,15/08/2020,33,16504302.998604896,345931,7261,44464,898,2096.0049026562433,43.99458735466605,2.0989734947142638,269.4085294226514,5.441005294655023,0.9975993358910502,0.9955654101995566,43803,907,265.40553295123107,5.495536528120385
160,Centro-Oeste,22/08/2020,34,16504302.998604896,387152,8288,41221,1027,2345.7640109535428,50.21720699565793,2.140761251394801,249.7591082972992,6.22261964099188,0.9270645915797049,1.143652561247216,43418,942,263.0748276394152,5.709622111354769
161,Centro-Oeste,29/08/2020,35,16504302.998604896,429240,9123,42088,835,2600.7762947413385,55.27649365605542,2.1253844003354767,255.01228378779575,5.059286660397487,1.021032968632493,0.813047711781889,42591,920,258.0599738359154,5.5743038653481305
162,Centro-Oeste,05/09/2020,36,16504302.998604896,467769,10056,38529,933,2834.2245052065537,60.929564858631295,2.1497790576117697,233.4482104652153,5.653071202575875,0.9154390800228094,1.1173652694610778,40612,931,246.0732008501034,5.644992501321748
163,Centro-Oeste,12/09/2020,37,16504302.998604896,502861,10852,35092,796,3046.8478435139414,65.75254950734555,2.158051628581258,212.62333830738757,4.822984648714251,0.9107944665057489,0.8531618435155413,38569,854,233.6946108534662,5.178447503895871
164,Centro-Oeste,19/09/2020,38,16504302.998604896,543242,11624,40381,772,3291.51737002114,70.4301175334855,2.1397461904639186,244.66952650719873,4.677568026139952,1.1507181123902883,0.9698492462311558,38000,833,230.2470250932672,5.051207959143359
165,Centro-Oeste,26/09/2020,39,16504302.998604896,576791,12345,33549,721,3494.7916313021883,74.79867523665507,2.140289983720273,203.27426128104827,4.368557703169567,0.8308115202694336,0.9339378238341969,36340,763,220.1890420318782,4.62303679267459
166,Centro-Oeste,03/10/2020,40,16504302.998604896,609106,13009,32315,664,3690.5890545725415,78.82186846121067,2.135753054476561,195.79742327035305,4.023193224555607,0.9632179796715252,0.9209431345353676,35415,719,214.58040368620001,4.356439651288375
167,Centro-Oeste,10/10/2020,41,16504302.998604896,634812,13648,25706,639,3846.3423754014966,82.6935860372514,2.149927852655589,155.75332082895545,3.871717576040712,0.7954819743153334,0.9623493975903614,30523,674,184.9416684601189,4.0878228345886285
168,Centro-Oeste,17/10/2020,42,16504302.998604896,654025,14118,19213,470,3962.7544407981636,85.54132822933141,2.158633079775238,116.41206539666697,2.8477421920800228,0.7474130553178246,0.7355242566510172,25744,591,155.98760316532517,3.5808843308921134
169,Centro-Oeste,24/10/2020,43,16504302.998604896,676049,14525,22024,407,4096.198428113846,88.0073517871539,2.148512903650475,133.44398731568177,2.466023557822488,1.1463071878415656,0.8659574468085106,22314,505,135.20312451376807,3.0618277753144074
170,Centro-Oeste,31/10/2020,44,16504302.998604896,695147,14893,19098,368,4211.913705527344,90.23707333329315,2.142424551929304,115.71527741349846,2.229721546139252,0.8671449328005811,0.9041769041769042,20111,415,121.85711004194907,2.514495765347254
171,Centro-Oeste,07/11/2020,45,16504302.998604896,708825,15161,13678,268,4294.789062342813,91.86089228537283,2.138891828025253,82.87535681546926,1.6238189520796726,0.7162006492826474,0.7282608695652174,18266,347,110.67820718154981,2.106521352013804
172,Centro-Oeste,14/11/2020,46,16504302.998604896,727316,15573,18491,412,4406.82651101037,94.35721097289829,2.141160100973992,112.03744866755682,2.496318687525467,1.3518789296680802,1.537313432835821,17089,349,103.54269429884152,2.1166197285814636
173,Centro-Oeste,21/11/2020,47,16504302.998604896,743918,15910,16602,337,4507.4184596761415,96.39910271487908,2.1386765745687026,100.59194866577135,2.0418917419807823,0.8978421934995403,0.8179611650485437,16257,339,98.50158471626581,2.0540097938619737
174,Centro-Oeste,28/11/2020,48,16504302.998604896,763632,16161,19714,251,4626.866097069047,97.91991822596862,2.1163335219058395,119.44763739290546,1.520815511089544,1.1874472955065656,0.744807121661721,18269,333,110.69234490874454,2.019675313531931
175,Centro-Oeste,05/12/2020,49,16504302.998604896,786756,16452,23124,291,4766.975012919384,99.68309477468199,2.0911184662080746,140.10891585033713,1.763176548713376,1.172973521355382,1.159362549800797,19813,293,120.04950063633798,1.7752946005945673
176,Centro-Oeste,12/12/2020,50,16504302.998604896,812084,16790,25328,338,4920.438021942794,101.73104554260337,2.067520108757222,153.46300902341025,2.047950767921378,1.0953122297180418,1.161512027491409,22722,293,137.6731874222176,1.7773142759080993
177,Centro-Oeste,19/12/2020,51,16504302.998604896,837538,17172,25454,382,5074.66446823472,104.04559345191096,2.050295031389621,154.22644629192533,2.314547909307593,1.0049747315224258,1.1301775147928994,24635,337,149.26612372189092,2.0418917419807823
178,Centro-Oeste,26/12/2020,52,16504302.998604896,857871,17629,20333,457,5197.862642684854,106.81456830676323,2.054970968828647,123.19817445013426,2.7689748548522775,0.7988135460045572,1.1963350785340314,23705,392,143.62920992182327,2.377157844027083
179,Centro-Oeste,02/01/2021,53,16504302.998604896,879012,17984,21141,355,5325.956510094989,108.96552251567475,2.045933388850209,128.09386741013566,2.150954208911507,1.039738356366498,0.7768052516411379,22309,398,135.17282938406507,2.4114923243571256
180,Sudeste,09/01/2021,1,89012239.720951,2850404,92903,147301,3349,3202.2607328339072,104.37103963594932,3.2592923669767515,165.48398339574578,3.762403923886142,0.0,0.0,147301,3349,165.48398339574578,3.762403923886142
181,Sudeste,29/02/2020,9,89012239.720951,2,0,2,0,0.0022468820088899027,0.0,0.0,0.0022468820088899027,0.0,1.3577640341884984e-05,0.0,2,0,0.0022468820088899027,0.0
182,Sudeste,07/03/2020,10,89012239.720951,16,0,14,0,0.01797505607111922,0.0,0.0,0.01572817406222932,0.0,7.0,0.0,49105,1116,55.16731948393897,1.2541346412953807
183,Sudeste,14/03/2020,11,89012239.720951,88,0,72,0,0.09886280839115573,0.0,0.0,0.0808877523200365,0.0,5.142857142857143,0.0,29,0,0.03295426946371858,0.0
184,Sudeste,21/03/2020,12,89012239.720951,596,18,508,18,0.6695708386491911,0.020221938080009126,3.0201342281879198,0.5707080302580353,0.020221938080009126,7.055555555555555,0.0,198,6,0.2224413188801004,0.006740646026669708
185,Sudeste,28/03/2020,13,89012239.720951,2230,97,1634,79,2.5052734399122416,0.10897377743116028,4.349775784753363,1.8357026012630506,0.08875183935115116,3.216535433070866,4.388888888888889,738,32,0.8290994612803742,0.036324592477053434
186,Sudeste,04/04/2020,14,89012239.720951,6308,330,4078,233,7.086665856038754,0.37073553146683397,5.23145212428662,4.581392416126512,0.2617617540356737,2.4957160342717257,2.949367088607595,2073,110,2.329267682549199,0.12357851048894465
187,Sudeste,11/04/2020,15,89012239.720951,12159,741,5851,411,13.659919173046164,0.832469784293709,6.094251171971379,6.573253317007411,0.461734252826875,1.4347719470328593,1.7639484978540771,3854,241,4.3301161114656574,0.2707492820712333
188,Sudeste,18/04/2020,16,89012239.720951,20613,1447,8454,706,23.157489424623783,1.6256191334318446,7.019841847377868,9.497570251577619,0.7931493491381357,1.4448812168860024,1.7177615571776155,6127,450,6.884071994903848,0.5055484520002281
189,Sudeste,25/04/2020,17,89012239.720951,30024,2392,9411,945,33.730192717455225,2.687270882632324,7.966959765520916,10.572703292831438,1.0616517492004791,1.1132008516678495,1.338526912181303,7905,687,8.881175620472154,0.7721784503884965
190,Sudeste,02/05/2020,18,89012239.720951,46847,3749,16823,1357,52.62984073523264,4.211780325664123,8.002646914423549,18.899648017777416,1.5245094430317991,1.787588991605568,1.435978835978836,11562,1002,12.989973854062157,1.1264368471234714
191,Sudeste,09/05/2020,19,89012239.720951,68875,5551,22028,1802,77.37699918114603,6.236221015673926,8.059528130671506,24.74715844591339,2.0244406900098024,1.3093978481840338,1.3279292557111275,16087,1368,18.073169918840748,1.5368672940806933
192,Sudeste,16/05/2020,20,89012239.720951,93853,7723,24978,2172,105.43830859017203,8.67633487732836,8.22882592991167,28.061309409025995,2.4401138616544347,1.1339204648629018,1.2053274139844616,21276,1777,23.9027052909056,1.9963546648986787
193,Sudeste,23/05/2020,21,89012239.720951,131347,10584,37494,2861,147.56060561083103,11.890499591045366,8.058044721234591,42.12229702065901,3.214164713717006,1.5010809512370886,1.317219152854512,28166,2278,31.643588291866127,2.5595730884604144
194,Sudeste,30/05/2020,22,89012239.720951,182629,13655,51282,3071,205.17290720077702,15.34058691569581,7.476906734417864,57.612301589946,3.450087324650446,1.3677388382141142,1.0734009087731562,37918,2701,42.59863600654367,3.034788633340629
195,Sudeste,06/06/2020,23,89012239.720951,238971,16871,56342,3216,268.4698202732145,18.953573185990777,7.059852450715777,63.296913072437455,3.6129862702949636,1.0986700986700986,1.0472158905893845,48372,3049,54.343837227680815,3.4257461028874716
196,Sudeste,13/06/2020,24,89012239.720951,298336,19655,59365,2784,335.16289550208904,22.08123294236552,6.588209267403196,66.69307522887453,3.1276597563747446,1.0536544673600512,0.8656716417910447,55663,3023,62.534096630419334,3.3969111171067183
197,Sudeste,20/06/2020,25,89012239.720951,372873,23251,74537,3596,418.90081765040236,26.121126794349564,6.2356351894612905,83.73792214831334,4.039893851984045,1.2555714646677336,1.2916666666666667,63414,3198,71.24263681654178,3.5935132928845843
198,Sudeste,27/06/2020,26,89012239.720951,457002,26441,84129,3190,513.4147859133517,29.70490359852896,5.785751484676216,94.51396826294932,3.583776804179395,1.1286877658075856,0.8870967741935484,72677,3190,81.64832188004573,3.583776804179395
199,Sudeste,04/07/2020,27,89012239.720951,541740,29584,84738,3143,608.612929748008,33.23587867549944,5.460922213608003,95.19814383465629,3.530975076970482,1.0072388831437435,0.9852664576802508,81134,3309,91.15001141530631,3.718215244377974
200,Sudeste,11/07/2020,28,89012239.720951,632771,32653,91031,3069,710.8808878236364,36.683719118141,5.160318661885579,102.26795807562837,3.447840442641556,1.0742642026009583,0.9764556156538339,86632,3134,97.32669005774466,3.520864107930478
201,Sudeste,18/07/2020,29,89012239.720951,708263,35732,75492,3079,795.6916961311946,40.14279397082701,5.045018587728005,84.81080830755828,3.4590748526860056,0.8292999088222693,1.0032583903551646,83753,3097,94.09230340594763,3.479296790766014
202,Sudeste,25/07/2020,30,89012239.720951,822465,39115,114202,3383,923.990905720817,43.943394888864276,4.755825475856115,128.29920958962234,3.800600918037271,1.5127695649870185,1.0987333549853848,93575,3177,105.12599199093633,3.5691720711216113
203,Sudeste,01/08/2020,31,89012239.720951,933330,42218,110865,3103,1048.5411926786064,47.42943232565696,4.523373297761777,124.55028695778954,3.4860374367926843,0.9707798462373689,0.9172332249482708,100186,3188,112.55343495165671,3.581904402505321
204,Sudeste,08/08/2020,32,89012239.720951,1042124,45255,108794,3037,1170.7648333161906,50.84132265615628,4.342573436558413,122.22364063758404,3.4118903304993173,0.9813196229648672,0.9787302610377054,111287,3174,125.0243790616653,3.5661762284430907
205,Sudeste,15/08/2020,33,89012239.720951,1158423,48213,116299,2958,1301.419898692134,54.16446114730444,4.161951204352814,130.6550653759434,3.3231384911481663,1.0689835836535102,0.9739874876522885,111986,3032,125.80966432377232,3.4070220861467226
206,Sudeste,22/08/2020,34,89012239.720951,1256848,51411,98425,3198,1411.9945795546282,57.7572254795194,4.090470764961236,110.57468086249435,3.5927643322149545,0.8463099424758597,1.081135902636917,107839,3064,121.15112895867394,3.4425977179541456
207,Sudeste,29/08/2020,35,89012239.720951,1346969,54359,90121,2948,1513.2402063162117,61.06912956062311,4.035653381777903,101.24562676158347,3.311904081103717,0.9156311912623826,0.9218261413383365,101615,3034,114.15845766667375,3.409268968155612
208,Sudeste,05/09/2020,36,89012239.720951,1432882,56789,85913,2430,1609.758393331091,63.799091201424346,3.9632712254044646,96.51818701487912,2.729961640801232,0.9533072202927175,0.8242876526458616,91486,2858,102.77949821298564,3.211543351373301
209,Sudeste,12/09/2020,37,89012239.720951,1501010,59090,68128,2301,1686.2961820819164,66.38412895265218,3.9366826336933136,76.53778875082565,2.585037751227833,0.7929882555608581,0.9469135802469136,81387,2559,91.43386750909609,2.8756344910442606
210,Sudeste,19/09/2020,38,89012239.720951,1574663,61625,73653,2535,1769.0409823823006,69.23205189892013,3.913535785117196,82.744800300384,2.847922946267952,1.0810973461719118,1.1016949152542372,75898,2422,85.26692535536291,2.7209741127656724
211,Sudeste,26/09/2020,39,89012239.720951,1645630,63983,70967,2358,1848.7682201447453,71.88112578740133,3.888055030596185,79.72723776244487,2.6490738884811953,0.9635316959254885,0.9301775147928995,70916,2398,79.66994227121818,2.6940115286589936
212,Sudeste,03/10/2020,40,89012239.720951,1714275,66026,68645,2043,1925.8868278948692,74.17631575948236,3.8515407387962846,77.11860775012369,2.295189972081036,0.9672805670241098,0.8664122137404581,71088,2312,79.86354860431753,2.5973956022767273
213,Sudeste,10/10/2020,41,89012239.720951,1777825,68214,63550,2188,1997.2815037273458,76.63440467720791,3.836935581398619,71.39467583247666,2.458088917725554,0.9257775511690582,1.0709740577581988,67720,2196,76.08017378168175,2.4674509260959283
214,Sudeste,17/10/2020,42,89012239.720951,1830155,69821,52330,1607,2056.07117148995,78.43977437135095,3.815032060126055,58.78966776260431,1.8053696941430368,0.8234461054287963,0.7344606946983546,61508,1946,69.10098378173488,2.1862161946498753
215,Sudeste,24/10/2020,43,89012239.720951,1884736,71409,54581,1588,2117.38970495356,80.22379868640954,3.7888064959760945,61.318533463609896,1.7840243150585828,1.0430154786929104,0.9881767268201618,56820,1794,63.83429235289696,2.0158276423090578
216,Sudeste,31/10/2020,44,89012239.720951,1940796,72781,56060,1372,2180.369807662744,81.76515974450801,3.7500592540380335,62.980102709183974,1.5413610580984733,1.0270973415657463,0.8639798488664987,54323,1522,61.02943464513273,1.710251689100031
217,Sudeste,07/11/2020,45,89012239.720951,1971101,73745,30305,964,2214.415687302448,82.84815687279294,3.7413100597077467,34.04587963970425,1.082997128284933,0.5405815198002141,0.7026239067055393,46982,1308,52.7815052708327,1.4694608338139965
218,Sudeste,14/11/2020,46,89012239.720951,2044216,75335,73115,1590,2296.556076342441,84.63442806986042,3.6852759199614913,82.14038903999263,1.7862711970674727,2.4126381785183963,1.6493775933609958,53160,1308,59.72212379629362,1.4702097944836263
219,Sudeste,21/11/2020,47,89012239.720951,2115732,77073,71516,1738,2376.900083216326,86.58696853558574,3.6428526864461097,80.34400687388515,1.9525404657253256,0.9781303426109553,1.0930817610062893,58312,1430,65.51009185119402,1.6072695970259108
220,Sudeste,28/11/2020,48,89012239.720951,2192192,78822,76460,1749,2462.798382416187,88.55186685235996,3.5955792193384526,85.89829919986099,1.96489831677422,1.069131383186979,1.0063291139240507,73697,1692,82.79423170457959,1.901236659855673
221,Sudeste,05/12/2020,49,89012239.720951,2292605,80736,100413,1914,2575.606463995518,90.70213293486759,3.5215835261634694,112.8080815793309,2.150266082507637,1.3132749149882292,1.0943396226415094,82796,1800,93.016795884359,2.022568288335728
222,Sudeste,12/12/2020,50,89012239.720951,2399043,82894,106438,2158,2695.1832776266297,93.1265186224598,3.455294465334719,119.57681363111173,2.424385687592205,1.0600021909513708,1.1274817136886102,94437,1940,106.09439813676788,2.1798500289580205
223,Sudeste,19/12/2020,51,89012239.720951,2509192,85323,110149,2429,2818.9291808252365,95.8553568222566,3.4004173455040503,123.74590319860695,2.728838199796787,1.0348653676318609,1.1255792400370714,105666,2167,118.71026613634986,2.4344966566322097
224,Sudeste,26/12/2020,52,89012239.720951,2604172,87226,94980,1903,2925.633607427418,97.99326505371533,3.3494715402822854,106.70442660218148,2.1379082314587428,0.8622865391424344,0.7834499794153973,103855,2163,116.67571447730006,2.430377372949245
225,Sudeste,02/01/2021,53,89012239.720951,2703103,89554,98931,2328,3036.7767494381615,100.60863571206318,3.313007310487244,111.14314201074349,2.615370658347847,1.04159823120657,1.2233315817130845,101353,2220,113.86449060384398,2.494039029867792
226,Sul,09/01/2021,1,30192314.953971982,1468945,23766,99886,1537,4865.294371231217,78.71539508060623,1.6178958368080494,330.8325318952046,5.090699412559613,0.0,0.0,99886,1537,330.8325318952046,5.090699412559613
227,Sul,14/03/2020,11,30192314.953971982,15,0,15,0,0.0496815167133339,0.0,0.0,0.0496815167133339,0.0,0.00015017119516248524,0.0,15,0,0.0496815167133339,0.0
228,Sul,21/03/2020,12,30192314.953971982,169,0,154,0,0.559745088303562,0.0,0.0,0.510063571590228,0.0,10.266666666666667,0.0,33351,512,110.46409232783606,1.6968998041865377
229,Sul,28/03/2020,13,30192314.953971982,521,5,352,5,1.7256046805097973,0.0165605055711113,0.9596928982725527,1.1658595922062354,0.0165605055711113,2.2857142857142856,0.0,173,1,0.5752015601699324,0.005520168523703767
230,Sul,04/04/2020,14,30192314.953971982,1175,24,654,19,3.8917188092111554,0.07949042674133423,2.0425531914893615,2.166114128701358,0.06292992117022293,1.8579545454545454,3.8,386,8,1.2806790974992737,0.026496808913778078
231,Sul,11/04/2020,15,30192314.953971982,2073,64,898,40,6.8659856097827445,0.21197447131022462,3.087313072841293,2.9742668005715895,0.1324840445688904,1.3730886850152906,2.1052631578947367,634,21,2.102080173826394,0.07065815710340821
232,Sul,18/04/2020,16,30192314.953971982,2789,105,716,41,9.237450007565883,0.3477706169933373,3.764790247400502,2.371464397783138,0.13579614568311266,0.7973273942093542,1.025,756,33,2.503948442352028,0.11040337047407534
233,Sul,25/04/2020,17,30192314.953971982,3556,148,767,43,11.777831562174356,0.49019096490489444,4.161979752530934,2.5403815546084734,0.14242034791155717,1.0712290502793296,1.048780487804878,793,41,2.6287042509877336,0.1369001793878534
234,Sul,02/05/2020,18,30192314.953971982,5522,210,1966,62,18.28942235273532,0.6955412339866746,3.802969938428106,6.5115907905609625,0.2053502690817801,2.5632333767926987,1.441860465116279,1149,48,3.807812247650858,0.16118892089214998
235,Sul,09/05/2020,19,30192314.953971982,7723,271,2201,61,25.579356905138514,0.8975794019542325,3.5089990936164703,7.289934552403194,0.20203816796755786,1.1195320447609358,0.9838709677419355,1644,55,5.447302299190877,0.18326959498696505
236,Sul,16/05/2020,20,30192314.953971982,10684,345,2961,74,35.38648830435062,1.1426748844066796,3.229127667540247,9.807131399212112,0.24509548245244722,1.3452975920036347,1.2131147540983607,2376,65,7.86955224739209,0.2174946398339284
237,Sul,23/05/2020,21,30192314.953971982,16090,432,5406,87,53.29170692783616,1.4308276813440162,2.6848974518334368,17.90521862348554,0.2881527969373366,1.8257345491388044,1.1756756756756757,3522,74,11.667428191700282,0.24509548245244725
238,Sul,30/05/2020,22,30192314.953971982,22560,540,6470,108,74.72100113685418,1.7885346016800203,2.393617021276596,21.42929420901802,0.35770692033600404,1.196818349981502,1.2413793103448276,4945,89,16.380548077238558,0.29698506657526264
239,Sul,06/06/2020,23,30192314.953971982,30015,688,7455,148,99.41271494338113,2.2787255665849147,2.2921872397134764,24.69171380652695,0.49019096490489444,1.1522411128284389,1.3703703703703705,6443,114,21.342075546343505,0.37868356072607834
240,Sul,13/06/2020,24,30192314.953971982,37276,857,7261,169,123.46188113374896,2.838470654888477,2.299066423435991,24.049166190367828,0.559745088303562,0.9739771965124078,1.1418918918918919,7062,141,23.3900580686376,0.4692143245148202
241,Sul,20/06/2020,25,30192314.953971982,50067,1104,12791,247,165.8269664857659,3.6565596301013747,2.205045239379232,42.365085352016926,0.8180889752128981,1.7616030849745214,1.4615384615384615,9169,188,30.368655116303902,0.6226750094737848
242,Sul,27/06/2020,26,30192314.953971982,68627,1433,18560,329,227.29956316573103,4.746240896680498,2.0880994360820084,61.47259667996514,1.0896812665791236,1.4510202486123056,1.3319838056680162,12870,248,42.628949407449966,0.8225051100318611
243,Sul,04/07/2020,27,30192314.953971982,94120,1861,25493,428,311.7349568705991,6.1638201735676255,1.9772630684232895,84.43539370486808,1.4175792768871271,1.3735452586206895,1.3009118541033435,18948,334,62.757691912283384,1.1084498395597162
244,Sul,11/07/2020,28,30192314.953971982,121543,2444,27423,583,402.56270572591615,8.094775123159202,2.0108109887035863,90.82774885531703,1.9309549495915774,1.0757070568391323,1.3621495327102804,23825,446,78.91191308005007,1.4794051643526094
245,Sul,18/07/2020,29,30192314.953971982,152931,3199,31388,755,506.5229354991244,10.59541146439701,2.0917930308439754,103.9602297732083,2.500636341237806,1.1445866608321482,1.2950257289879932,28101,588,93.07445744446447,1.9497235225721703
246,Sul,25/07/2020,30,30192314.953971982,192044,4087,39113,888,636.0691463796996,13.536557253826375,2.1281581304284436,129.54621088057525,2.941145789429367,1.2461131642665988,1.176158940397351,32641,742,108.11139650303353,2.4575790267529167
247,Sul,01/08/2020,31,30192314.953971982,235308,5076,43264,989,779.3638889854116,16.812225255792193,2.1571727268091183,143.29474260571186,3.275668001965815,1.1061283972080893,1.1137387387387387,37921,877,125.6003944198318,2.9058167108776627
248,Sul,08/08/2020,32,30192314.953971982,279471,6084,44163,1008,925.6362104928091,20.150823178928228,2.176970061294374,146.27232150739766,3.338597923136038,1.020779400887574,1.019211324570273,42180,961,139.7044249978949,3.1851372381770733
249,Sul,15/08/2020,33,30192314.953971982,321217,7079,41746,995,1063.9031836071317,23.446363787579376,2.2038061497367822,138.26697311432247,3.2955406086511485,0.9452709281525259,0.9871031746031746,43057,997,142.61134574247734,3.303268844584334
